4.3672,6.6563,11.773,2.9219,2.3594,2.6797,2.8047,2.3516
4.5156,3.7109,3.6406,3.0547,2.0391,2.9375,2.5859,2.3906
5.1953,4.9375,8.2813,2.7969,2.3125,3.4297,3.4609,2.7813
4.1797,4.3125,5.1484,3.1172,2.4453,3.8281,3.5859,2.4141
4.5078,4.4531,5.7813,4.7969,2.5234,3.1016,2.7891,2.3516
4.2734,3.9453,4.0156,4.0156,2.4219,3.1641,3.7734,2.6641
5.0156,5.3438,4.875,4.2578,2.5,2.9688,3.2266,2.6953
4.4531,4.7266,3.6875,3.5625,2.3516,2.9688,3.0469,2.3828
5.8438,4.6016,4.4219,4.7109,2.1406,2.3047,2.2656,2.3047
3.3203,3.8906,4.4063,4.0391,2.3125,2.7109,2.8047,2.3438
4.1563,3.8359,4.8203,3.4531,1.9219,2.6172,3.0547,2.375
4.7734,3.9609,4.6953,3.2031,2.3359,3.0859,3.3203,2.5391
3.8828,4.2891,4.7188,3.7891,2.1641,2.6016,2.875,2.3203
4.3906,3.8906,3.4297,3.4609,2.3594,2.8125,2.4297,2.1094
3.8438,3.4375,4.1641,3.5547,2.1328,2.5234,2.2031,1.7656
4.7188,2.8359,4.6328,3.4531,1.8906,2.5938,2.3359,1.8828
4.7188,4.3594,5.5078,3.5859,2.0078,2.2344,1.8672,1.9844
5.1563,4.1953,3.875,3.8828,2.5,3.7578,4.0234,2.9141
6.5781,5.1641,4.0469,3.3047,2.2031,2.4766,2.5547,2.2656
6.4141,4.9063,5.2109,4.2344,2.5078,3.0391,3.0781,2.8203
6.6484,4.5938,3.8672,3.0781,2.1719,2.2969,2.6172,2.5469
5.8125,6.2969,5.9844,3.8906,2.5781,3.5156,3.7969,2.5703
6.0781,5.1797,4.9219,4.0859,2.0078,2.3203,2.2656,2.0781
4.7109,3.8203,4.5625,3.4141,1.8438,2.5,2.5234,2.4609
4.3125,4.4922,8.5938,5.3828,2.125,2.9844,2.9375,2.2188
7.1641,5.2031,5.9844,4.7891,2.4844,2.6641,2.8438,2.4375
5.1719,4.0391,4.9453,3.7422,2.0547,2.6641,2.5703,2.1484
5.1953,4.2266,4.7891,3.9844,2.1641,2.3047,2.0547,1.875
4.5391,4.4063,6.0859,4.9375,2.3984,2.9141,2.5313,2.1797
6.2891,6.0313,7.5078,4.0938,1.9609,2.9609,3.2188,2.7031
