0.017896,0.02666,0.04566,0.013029,0.010639,0.011585,0.011896,0.010152
0.018753,0.015962,0.01583,0.013603,0.0092625,0.012231,0.011045,0.010408
0.020696,0.01996,0.031064,0.012604,0.010999,0.013546,0.013979,0.011354
0.018844,0.018915,0.021465,0.015071,0.011445,0.016604,0.016042,0.011526
0.020396,0.019417,0.023319,0.021162,0.010621,0.013417,0.01205,0.010544
0.018629,0.017314,0.019967,0.017785,0.011383,0.012619,0.014542,0.011053
0.020067,0.023626,0.021392,0.017854,0.010619,0.012454,0.013004,0.011174
0.017649,0.019648,0.016214,0.015017,0.01044,0.012299,0.012596,0.0097708
0.022936,0.018607,0.017892,0.018931,0.0096375,0.010029,0.0095208,0.0095069
0.015546,0.017101,0.018029,0.016718,0.010701,0.011288,0.012092,0.0099257
0.018575,0.017417,0.020897,0.01573,0.0098972,0.012579,0.013226,0.010479
0.021058,0.017433,0.020929,0.014757,0.010396,0.012622,0.013938,0.011565
0.016608,0.01823,0.020121,0.016444,0.01,0.011649,0.013066,0.010948
0.019917,0.018221,0.015617,0.014861,0.010517,0.011654,0.010634,0.010278
0.016774,0.015579,0.018425,0.015988,0.0095833,0.01075,0.010373,0.0088014
0.017825,0.012427,0.020045,0.015385,0.0095,0.011686,0.010438,0.0089208
0.019042,0.017806,0.022604,0.015425,0.0093042,0.0098611,0.0092111,0.0092028
0.021669,0.018288,0.016746,0.016861,0.011617,0.015386,0.016257,0.011533
0.026414,0.022183,0.018926,0.015382,0.010274,0.010625,0.011754,0.010519
0.025837,0.020338,0.021146,0.017933,0.011107,0.013167,0.012847,0.011349
0.025453,0.019225,0.016833,0.014415,0.010307,0.010596,0.011548,0.010532
0.024154,0.02564,0.025535,0.017088,0.011138,0.013651,0.014708,0.010943
0.024229,0.020979,0.020744,0.016851,0.0094882,0.011194,0.0095312,0.0089375
0.019348,0.016323,0.019649,0.015338,0.0092882,0.010708,0.011406,0.010535
0.017954,0.019172,0.035243,0.021125,0.01055,0.012725,0.011896,0.0098542
0.028833,0.024281,0.025367,0.020512,0.011018,0.011758,0.012239,0.011194
0.02201,0.017799,0.021568,0.016024,0.0090069,0.012522,0.011969,0.0097625
0.022981,0.018743,0.0205,0.017106,0.010079,0.010422,0.0090986,0.0089931
0.018667,0.018921,0.023628,0.022332,0.011161,0.012575,0.011056,0.0092361
0.026788,0.02624,0.03026,0.017687,0.0092674,0.012678,0.014253,0.011535
0.023325,0.018521,0.021111,0.017609,0.011133,0.014708,0.013385,0.010396
0.02266,0.02284,0.031784,0.022478,0.011587,0.013357,0.013626,0.010746
0.031175,0.035024,0.032044,0.018725,0.0096708,0.012675,0.011157,0.011267
0.024892,0.021369,0.025594,0.014881,0.0097389,0.010667,0.010871,0.0089167
0.029312,0.028174,0.03311,0.019813,0.00975,0.011407,0.011607,0.010429
0.026806,0.027292,0.027304,0.017706,0.011842,0.01131,0.011056,0.010369
0.030292,0.025846,0.033325,0.019991,0.010271,0.010508,0.010758,0.010236
0.025461,0.023117,0.03185,0.017217,0.010446,0.013744,0.014939,0.012239
0.025517,0.023774,0.035486,0.018687,0.0093806,0.0089687,0.011125,0.011197
0.024983,0.022235,0.032133,0.016874,0.010871,0.014331,0.012929,0.012521
0.028858,0.025649,0.032722,0.01914,0.011322,0.013656,0.014188,0.013604
0.025671,0.02333,0.032975,0.019026,0.01036,0.01151,0.011935,0.011076
0.028931,0.025506,0.031014,0.018625,0.01069,0.01254,0.013007,0.01245
0.028083,0.025849,0.030083,0.022783,0.0098472,0.012228,0.012451,0.011329
0.026694,0.019096,0.028809,0.016744,0.010006,0.011003,0.011141,0.0094583
0.021383,0.019412,0.029471,0.016354,0.0097896,0.0090792,0.0091542,0.0089042
0.022654,0.022439,0.030969,0.019582,0.011958,0.013008,0.013042,0.012354
0.02679,0.024081,0.037386,0.017362,0.010188,0.012604,0.012295,0.01206
0.020757,0.017746,0.025674,0.017523,0.0094958,0.009734,0.010929,0.010027
0.025533,0.023417,0.044558,0.019288,0.0098444,0.011444,0.01065,0.0096931
0.025657,0.022619,0.034821,0.015017,0.0093507,0.012916,0.0131,0.010125
0.030715,0.027598,0.0402,0.017625,0.011006,0.010514,0.010729,0.0098646
0.027385,0.028801,0.031775,0.018219,0.010663,0.014333,0.01325,0.011023
0.021891,0.018849,0.027833,0.014494,0.0091042,0.0095847,0.011183,0.0086875
0.026576,0.02575,0.028855,0.0205,0.010217,0.014365,0.013312,0.011599
0.023931,0.019797,0.040574,0.01814,0.010036,0.0094944,0.010517,0.010076
0.027213,0.022929,0.031571,0.017519,0.0090521,0.012346,0.011771,0.0085792
0.025198,0.023611,0.035381,0.01811,0.010273,0.010771,0.0097694,0.010396
0.024415,0.022867,0.030012,0.020468,0.011626,0.011583,0.010658,0.0092097
0.028323,0.023946,0.036337,0.019465,0.01011,0.013407,0.0125,0.011417
0.026028,0.029658,0.04309,0.022472,0.010046,0.011769,0.012869,0.010712
0.028438,0.028783,0.039003,0.019433,0.011025,0.014115,0.01569,0.011684
0.028756,0.026344,0.03089,0.020646,0.0097764,0.012154,0.013398,0.012552
0.021993,0.023421,0.02746,0.015871,0.011471,0.013469,0.012694,0.010732
0.028975,0.029914,0.027662,0.018604,0.010606,0.011056,0.010832,0.011638
0.020954,0.024049,0.02925,0.016117,0.011229,0.013452,0.012984,0.0095875
0.0318,0.030411,0.024429,0.017979,0.010479,0.014099,0.014913,0.012663
0.024844,0.026577,0.03456,0.016226,0.00875,0.011967,0.011506,0.01035
0.027151,0.02512,0.034525,0.018461,0.010485,0.010899,0.012422,0.010431
0.029958,0.024542,0.041747,0.016953,0.010762,0.013007,0.013563,0.010708
0.025381,0.023421,0.034058,0.018169,0.01009,0.010929,0.010654,0.0097431
0.027306,0.027944,0.032773,0.019387,0.010326,0.011308,0.011767,0.010729
0.029943,0.03281,0.035118,0.01927,0.011104,0.0135,0.013196,0.011579
0.024728,0.026889,0.032278,0.017708,0.011194,0.0099986,0.011663,0.0092146
0.029519,0.032491,0.034154,0.019389,0.010377,0.010816,0.012802,0.010677
0.022329,0.027608,0.039608,0.017962,0.010812,0.014783,0.014021,0.01068
0.025185,0.031954,0.041235,0.017979,0.0091896,0.012596,0.011129,0.0096778
0.031697,0.031611,0.033275,0.022071,0.0099472,0.0099104,0.011865,0.01059
0.030867,0.033958,0.034402,0.020063,0.010934,0.012504,0.012492,0.012729
0.030201,0.036827,0.058444,0.019376,0.012179,0.014914,0.01429,0.012167
0.027117,0.028162,0.034221,0.018646,0.010413,0.011353,0.011333,0.010133
0.023382,0.039917,0.032931,0.017788,0.010601,0.012835,0.012689,0.010189
0.027414,0.038364,0.032925,0.026316,0.0099792,0.010858,0.011672,0.0088208
0.02596,0.035165,0.029503,0.020677,0.011564,0.014021,0.014331,0.011979
0.025496,0.02874,0.031238,0.018375,0.012011,0.012108,0.013418,0.010879
0.029999,0.031396,0.034229,0.019485,0.0095278,0.01065,0.011312,0.011368
0.025787,0.021658,0.030067,0.020486,0.0089042,0.010792,0.011412,0.009225
0.026283,0.02434,0.034306,0.01937,0.010963,0.01188,0.01099,0.0097042
0.025783,0.036058,0.035082,0.017008,0.012171,0.015033,0.014036,0.010858
0.029058,0.039479,0.035729,0.020142,0.010643,0.01184,0.01401,0.012506
0.029392,0.079593,0.037786,0.021685,0.011529,0.012872,0.013794,0.012724
0.029058,0.048812,0.033033,0.0178,0.0098535,0.011983,0.011553,0.009375
0.031076,0.029885,0.034525,0.01959,0.011331,0.011937,0.012561,0.011758
0.023058,0.023889,0.031031,0.02049,0.0096458,0.01211,0.011417,0.0094201
0.026271,0.024979,0.026896,0.019176,0.0097667,0.010625,0.011187,0.0093701
0.033938,0.025803,0.024408,0.016715,0.011842,0.014302,0.012931,0.012577
0.033979,0.020991,0.019531,0.013465,0.0094333,0.013163,0.011804,0.010842
0.023751,0.016744,0.02055,0.012837,0.010764,0.015421,0.015406,0.01326
0.025998,0.021842,0.021006,0.014577,0.010824,0.013637,0.013913,0.012128
0.034758,0.020018,0.023528,0.013767,0.011302,0.014769,0.013246,0.0116
0.015481,0.015548,0.017727,0.014577,0.011682,0.01366,0.012208,0.010136
0.024296,0.018334,0.017347,0.012317,0.011212,0.013849,0.012182,0.011299
0.028003,0.020188,0.025962,0.013465,0.011215,0.013896,0.012323,0.011792
0.030212,0.022452,0.02515,0.013047,0.010592,0.015,0.013407,0.011127
0.028637,0.021997,0.02669,0.013972,0.010694,0.012515,0.01299,0.010185
0.03004,0.019669,0.026875,0.016824,0.011012,0.01333,0.013205,0.01076
0.030122,0.021269,0.024514,0.014292,0.010071,0.012875,0.014726,0.011708
0.028114,0.021142,0.026323,0.012882,0.009375,0.01499,0.013879,0.0097917
0.036121,0.024869,0.029632,0.012851,0.011795,0.012983,0.012476,0.010668
0.029596,0.020742,0.030008,0.017111,0.010986,0.014464,0.014067,0.010817
