60,66,70,56,44,53,95,69
43,63,76,47,57,52,91,69
44,63,73,48,47,63,86,70
44,78,85,59,60,44,78,72
54,59,64,50,47,41,80,70
40,61,69,38,41,59,81,84
44,59,74,41,49,40,86,78
42,65,59,41,41,49,81,61
42,67,63,38,32,48,84,82
46,57,75,33,53,51,85,67
48,59,66,52,40,42,89,80
46,67,71,59,52,66,82,82
46,66,69,45,45,65,94,73
55,66,72,36,56,64,96,77
49,76,69,45,41,63,95,81
49,78,71,55,48,60,83,72
49,76,78,46,45,65,88,71
57,77,63,50,48,58,94,86
46,62,65,40,42,52,92,71
54,71,78,49,35,61,82,70
75,68,79,56,57,63,98,74
52,46,81,41,47,81,84,66
58,59,75,48,49,88,92,74
66,53,74,56,49,85,95,71
58,66,72,48,41,75,93,78
57,67,69,62,55,83,89,84
64,58,79,50,51,82,90,78
61,69,68,48,50,80,86,73
62,57,78,43,47,74,83,67
59,63,66,48,60,75,87,56
51,61,59,53,49,79,87,76
49,69,86,47,46,65,81,78
48,48,66,46,45,76,89,54
55,52,71,46,46,79,93,65
62,57,65,56,43,88,84,66
63,59,70,60,53,72,97,62
51,67,77,63,64,80,93,71
61,58,58,63,61,83,88,71
77,67,73,43,49,80,88,69
64,53,76,52,47,86,93,74
70,71,83,55,69,83,85,73
67,69,83,59,52,69,85,73
58,62,75,49,43,69,94,69
63,63,78,49,49,76,99,75
55,65,75,52,48,67,92,61
52,66,72,56,45,67,88,62
70,68,71,59,60,72,84,67
47,70,80,54,39,72,67,72
62,69,88,58,46,77,96,73
61,61,80,57,50,68,82,65
55,82,80,45,40,75,86,65
63,74,82,52,51,68,83,56
71,55,76,67,53,58,81,63
63,75,79,56,52,77,80,76
59,75,90,53,41,80,87,70
44,63,86,61,45,66,78,61
66,61,74,49,46,79,81,77
71,84,96,67,57,79,94,79
68,67,94,55,59,82,84,75
67,71,83,65,52,71,84,77
64,62,80,53,63,87,75,65
55,61,80,61,56,77,92,69
62,63,74,73,53,74,109,80
51,66,76,60,46,85,96,89
58,65,66,60,55,82,91,60
59,55,64,62,50,76,89,70
54,66,72,59,66,87,92,82
65,55,76,66,66,93,92,69
37,56,76,61,55,94,92,68
53,57,79,61,57,76,98,65
51,66,71,60,58,75,87,61
48,72,66,68,60,78,86,59
52,57,58,50,65,95,93,53
64,67,81,71,52,90,82,73
51,55,72,70,68,93,85,69
49,58,80,75,58,86,96,63
63,63,54,64,65,85,88,75
57,67,76,69,62,87,97,78
49,66,71,61,54,88,78,67
49,64,85,62,48,82,87,72
67,61,73,61,37,57,70,85
64,69,87,65,59,60,66,69
68,58,87,56,53,59,68,87
71,58,78,59,42,57,64,66
80,59,75,73,39,48,68,64
72,65,90,82,68,55,80,72
69,71,80,68,53,59,79,69
67,55,86,64,58,58,67,86
58,65,89,68,54,49,77,77
73,66,78,72,49,46,78,78
75,63,78,65,49,38,67,76
85,70,83,80,47,40,67,79
64,71,85,71,55,59,68,79
63,62,86,64,38,55,69,84
66,66,92,66,49,38,73,83
72,68,78,67,54,39,87,89
64,76,89,70,51,59,80,94
75,71,72,66,52,50,77,81
64,66,80,62,49,49,78,74
68,74,89,73,60,56,70,100
74,65,80,66,50,58,67,71
62,82,93,57,37,68,64,81
70,80,93,61,47,65,66,76
69,80,84,57,53,79,75,72
74,73,89,64,52,68,71,82
79,77,90,61,32,80,60,74
72,79,87,62,36,55,64,93
70,79,86,62,44,70,64,76
74,76,86,55,29,67,64,73
65,85,92,74,45,63,61,69
63,79,93,59,46,63,63,85
74,83,86,64,45,64,64,72
76,86,92,73,37,67,74,90
77,76,92,70,42,62,73,87
70,81,79,75,40,82,68,90
70,86,95,66,44,67,63,80
79,83,90,67,42,68,66,75
69,81,94,73,38,69,73,75
75,69,76,68,48,70,72,86
73,88,83,70,44,64,72,78
84,70,86,64,42,66,73,81
80,70,77,49,50,80,84,84
75,58,78,49,53,68,84,95
79,69,91,48,45,80,81,83
79,77,83,55,70,71,82,77
96,76,82,57,62,74,77,87
88,66,88,66,47,67,78,92
88,70,88,49,43,71,76,71
79,69,79,47,34,62,71,80
74,68,77,55,50,81,74,78
